Num_Acc,road_type,road_surface,infrastructure,situation,speed_limit,road_profile,road_layout
202400012985,4,2,0,1,30,1,1
202400012986,4,1,0,1,30,2,2
202400012987,4,2,9,3,50,1,1
202400012988,4,2,0,1,50,1,1
202400012989,3,2,0,1,50,1,1
202400012990,4,2,0,1,50,1,1
202400012991,2,2,0,1,90,1,1
202400012992,3,1,0,1,30,1,1
202400012993,4,1,0,1,30,1,1
202400012994,7,1,5,1,50,1,1
202400012995,4,1,0,1,50,1,1
202400012996,4,2,0,1,50,1,1
202400012997,4,2,0,1,50,1,1
202400012998,4,1,0,1,50,1,1
202400012999,4,1,5,1,50,1,1
202400013000,4,2,0,1,50,1,1
202400013001,4,1,9,1,10,2,1
202400013002,4,1,0,1,50,2,3
202400013003,2,1,0,3,110,1,1
202400013004,3,2,0,1,50,1,1
202400013005,3,2,5,1,50,1,2
202400013006,4,1,0,1,50,1,1
202400013007,4,2,0,1,50,2,1
202400013008,4,2,0,1,50,1,1
202400013009,3,2,0,1,50,1,1
202400013010,3,2,0,1,50,1,1
202400013011,3,1,0,4,50,3,2
202400013012,4,1,0,1,50,1,1
202400013013,4,1,1,1,50,1,1
202400013014,4,1,0,1,30,1,1
202400013015,4,1,0,1,30,1,1
202400013016,4,1,0,1,30,2,1
202400013017,4,1,0,1,30,1,1
202400013018,4,1,0,1,30,1,1
202400013019,4,1,0,1,30,1,1
202400013020,4,1,0,1,30,1,1
202400013021,4,1,9,8,30,1,1
202400013022,4,1,0,1,30,1,1
202400013023,4,1,0,1,30,1,1
202400013024,4,2,0,5,30,1,1
202400013025,4,1,0,6,30,1,1
202400013026,4,2,0,1,30,1,1
202400013027,4,1,0,1,30,1,1
202400013028,3,1,0,1,50,1,1
202400013029,3,1,0,1,50,1,1
202400013030,3,1,0,1,50,1,1
202400013031,3,1,0,1,30,2,1
202400013032,3,1,0,8,50,1,1
202400013033,4,1,0,8,50,1,1
202400013034,3,1,0,1,50,1,1
202400013035,4,1,0,1,50,1,1
202400013036,4,1,0,1,50,1,1
202400013037,3,1,0,1,50,1,1
202400013038,4,1,0,1,50,1,1
202400013039,4,1,0,1,30,1,3
202400013040,3,1,0,1,30,1,1
202400013041,3,1,0,1,50,1,1
202400013042,3,1,0,1,30,1,1
202400013043,3,1,0,1,50,1,2
202400013044,3,2,0,1,50,2,1
202400013045,3,1,0,1,80,1,1
202400013046,2,2,0,1,80,1,1
202400013047,3,1,0,1,70,3,1
202400013048,3,2,0,3,80,1,1
202400013049,3,1,0,1,80,1,1
202400013050,3,1,0,1,50,1,1
202400013051,3,2,0,1,90,2,1
202400013052,3,1,0,1,90,1,1
202400013053,4,1,0,8,90,4,2
202400013054,3,2,0,1,50,1,1
202400013055,7,1,1,3,50,1,2
202400013056,7,1,1,1,-1,2,2
202400013057,3,2,0,3,80,2,4
202400013058,4,2,0,1,90,1,1
202400013059,3,2,0,1,80,1,1
202400013060,3,2,0,1,50,1,1
202400013061,3,2,0,1,80,1,2
202400013062,4,2,0,1,80,2,3
202400013063,4,2,0,1,80,2,3
202400013064,3,2,0,3,80,2,3
202400013065,4,1,0,1,80,2,2
202400013066,1,1,0,3,130,1,1
202400013067,2,1,0,1,30,2,1
202400013068,4,2,0,8,50,2,1
202400013069,3,1,0,1,80,1,3
202400013070,2,2,0,1,50,1,2
202400013071,3,1,0,1,80,2,1
202400013072,4,2,0,8,50,1,1
202400013073,3,1,0,1,50,1,1
202400013074,3,2,0,3,80,1,1
202400013075,4,2,5,1,50,2,1
202400013076,4,2,0,1,50,1,1
202400013077,3,2,0,1,80,4,2
202400013078,3,1,0,1,70,1,1
202400013079,2,1,3,1,90,1,1
202400013080,1,1,2,1,70,1,1
202400013081,2,1,0,2,90,1,1
202400013082,2,1,0,1,90,1,1
202400013083,2,1,0,1,90,1,1
202400013084,1,1,0,1,50,1,1
202400013085,2,1,0,1,90,1,1
202400013086,2,1,0,1,90,1,1
202400013087,1,1,0,1,90,1,1
202400013088,1,1,0,3,110,1,1
202400013089,1,1,1,1,70,1,1
202400013090,1,1,0,1,70,1,3
202400013091,3,1,2,1,50,1,1
202400013092,4,2,9,1,50,1,1
202400013093,4,1,0,1,50,1,1
202400013094,4,2,0,1,50,1,1
202400013095,3,1,0,1,50,1,1
202400013096,3,2,5,1,-1,1,1
202400013097,4,1,0,1,50,1,1
202400013098,4,1,0,1,50,1,1
202400013099,3,1,0,1,50,2,1
202400013100,4,1,0,1,-1,1,1
202400013101,3,1,0,8,50,1,1
202400013102,4,1,0,1,70,2,1
202400013103,4,2,0,1,-1,1,1
202400013104,3,1,0,1,50,1,1
202400013105,3,1,0,1,-1,1,2
202400013106,4,1,5,1,30,1,1
202400013107,4,1,9,1,50,1,2
202400013108,2,1,0,1,50,1,1
202400013109,4,1,8,1,50,1,1
202400013110,3,1,0,1,50,1,1
202400013111,3,1,0,1,50,1,1
202400013112,4,1,0,1,30,1,1
202400013113,4,2,0,5,30,1,1
202400013114,4,1,0,1,30,1,1
202400013115,4,1,0,1,50,1,1
202400013116,1,1,0,1,90,2,1
202400013117,4,1,0,1,50,1,2
202400013118,4,1,0,1,50,1,1
202400013119,2,1,0,1,90,1,1
202400013120,4,1,0,1,50,1,1
202400013121,3,1,0,1,50,1,1
202400013122,4,1,0,1,50,1,1
202400013123,4,1,0,1,50,1,1
202400013124,1,2,0,1,50,1,4
202400013125,4,2,0,1,50,1,1
202400013126,4,2,0,4,50,1,1
202400013127,3,1,0,1,70,1,1
202400013128,3,1,0,1,-1,1,1
202400013129,3,1,0,1,50,1,1
202400013130,4,1,0,1,50,1,1
202400013131,4,2,0,1,50,1,1
202400013132,3,2,0,1,90,2,2
202400013133,7,1,8,1,50,1,1
202400013134,7,2,0,8,50,1,1
202400013135,4,1,0,1,50,1,3
202400013136,4,1,0,1,50,1,1
202400013137,4,1,9,1,50,1,1
202400013138,4,2,0,1,20,1,1
202400013139,4,2,2,1,50,4,1
202400013140,3,1,0,1,50,1,1
202400013141,4,1,0,1,30,1,1
202400013142,4,1,5,1,30,1,1
202400013143,4,1,4,6,50,1,1
202400013144,4,1,0,1,30,1,1
202400013145,4,1,5,1,50,1,2
202400013146,3,1,0,5,50,1,1
202400013147,7,1,0,1,-1,1,1
202400013148,4,1,0,1,30,1,2
202400013149,4,1,5,3,50,1,3
202400013150,4,1,0,1,50,2,1
202400013151,4,1,0,1,50,1,1
202400013152,3,2,0,1,50,1,1
202400013153,4,1,5,1,30,4,1
202400013154,4,1,0,1,50,1,1
202400013155,7,1,0,1,50,1,1
202400013156,4,1,0,5,30,3,1
202400013157,3,1,0,1,70,1,1
202400013158,4,1,-1,5,30,1,1
202400013159,3,2,0,1,50,2,1
202400013160,4,1,0,1,30,1,1
202400013161,3,1,0,1,50,1,1
202400013162,4,1,0,1,30,1,1
202400013163,4,1,0,4,50,2,1
202400013164,4,1,0,1,30,1,1
202400013165,4,1,8,1,50,1,1
202400013166,4,1,0,3,30,1,1
202400013167,4,1,0,1,50,1,1
202400013168,4,1,0,1,50,1,1
202400013169,4,2,0,1,50,1,1
202400013170,4,1,0,1,50,1,1
202400013171,6,1,0,8,30,1,1
202400013172,4,1,0,1,50,1,1
202400013173,4,1,0,5,30,1,1
202400013174,3,1,0,1,30,1,1
202400013175,4,1,0,1,30,1,1
202400013176,4,1,2,1,10,4,1
202400013177,4,1,0,6,50,1,1
202400013178,4,1,6,1,50,1,1
202400013179,4,1,0,1,50,1,1
202400013180,4,1,0,1,50,1,1
202400013181,4,1,0,1,50,1,1
202400013182,4,1,0,1,30,1,3
202400013183,4,1,0,1,50,1,1
202400013184,2,1,8,1,50,2,1
202400013185,4,1,0,1,50,3,1
202400013186,4,1,5,1,30,1,1
202400013187,3,1,0,1,90,1,1
202400013188,4,1,6,6,30,1,1
202400013189,4,1,0,1,50,1,1
202400013190,4,1,0,1,50,1,2
202400013191,4,1,0,1,30,1,1
202400013192,4,1,0,1,50,1,1
202400013193,3,1,0,1,50,2,1
202400013194,4,1,6,1,20,1,1
202400013195,7,1,6,1,30,1,1
202400013196,3,1,0,1,70,1,1
202400013197,3,1,0,4,50,1,1
202400013198,4,1,0,1,30,1,1
202400013199,4,1,0,1,30,1,1
202400013200,4,2,0,1,30,1,1
202400013201,4,1,0,1,30,1,1
202400013202,4,2,0,6,50,1,1
202400013203,4,1,0,1,30,1,1
202400013204,4,2,0,1,30,1,1
202400013205,4,1,0,1,50,1,1
202400013206,4,1,0,1,30,1,1
202400013207,4,1,0,6,30,1,1
202400013208,4,1,0,1,30,1,1
202400013209,4,1,0,1,30,1,1
202400013210,4,1,0,1,30,1,1
202400013211,4,1,0,1,30,1,1
202400013212,4,1,0,1,30,1,1
202400013213,4,2,0,8,30,1,1
202400013214,4,2,0,1,50,1,1
202400013215,4,1,0,1,30,1,1
202400013216,3,1,0,1,-1,2,1
202400013217,4,1,0,1,30,2,3
202400013218,4,1,0,1,50,1,1
202400013219,2,1,0,1,90,1,1
202400013220,4,1,0,1,50,1,1
202400013221,3,1,0,3,50,1,1
202400013222,4,1,0,4,50,1,1
202400013223,4,2,0,1,50,1,1
202400013224,4,1,0,1,50,1,1
202400013225,3,1,5,1,50,1,1
202400013226,9,1,0,1,50,1,1
202400013227,7,1,0,1,50,1,1
202400013228,4,1,9,5,50,1,1
202400013229,3,1,0,1,50,2,1
202400013230,3,1,0,1,30,2,1
202400013231,4,1,0,1,-1,1,1
202400013232,3,1,0,1,50,1,1
202400013233,4,1,0,1,30,1,2
202400013234,4,1,0,1,-1,1,1
202400013235,4,1,0,1,30,2,1
202400013236,4,2,6,6,50,1,1
202400013237,3,1,0,1,80,1,1
202400013238,4,1,0,1,50,1,1
202400013239,3,2,5,1,50,1,1
202400013240,4,1,0,1,50,1,1
202400013241,4,1,0,1,50,1,1
202400013242,4,1,0,1,50,1,1
202400013243,4,1,0,1,50,1,1
202400013244,4,1,0,1,50,2,1
202400013245,3,3,0,1,50,1,1
202400013246,4,1,0,8,30,1,1
202400013247,3,1,0,1,90,1,1
202400013248,4,1,0,1,30,1,1
202400013249,4,1,0,1,50,1,1
202400013250,3,1,0,1,50,2,1
202400013251,4,1,0,1,50,1,1
202400013252,3,2,0,4,50,2,1
202400013253,3,1,0,8,50,2,3
202400013254,3,1,0,1,90,1,1
202400013255,4,1,0,1,30,1,3
202400013256,3,1,0,1,50,3,3
202400013257,4,1,0,1,50,1,1
202400013258,1,1,0,1,110,2,1
202400013259,4,1,9,8,30,1,1
202400013260,1,2,0,1,130,1,1
202400013261,3,1,0,1,50,1,4
202400013262,3,1,0,1,80,4,1
202400013263,3,1,0,1,50,2,1
202400013264,3,1,0,1,80,1,1
202400013265,7,1,0,1,30,1,1
202400013266,3,1,0,4,30,1,3
202400013267,4,1,0,1,70,1,1
202400013268,4,1,0,1,70,1,1
202400013269,2,1,0,1,80,1,1
202400013270,4,1,0,1,70,1,1
202400013271,3,1,0,1,80,1,1
202400013272,4,1,0,1,-1,1,1
202400013273,3,1,0,4,80,1,1
202400013274,4,1,0,1,30,1,1
202400013275,7,1,0,1,50,1,1
202400013276,4,1,5,1,30,1,1
202400013277,3,1,0,8,90,2,2
202400013278,3,1,0,1,90,1,3
202400013279,4,1,0,1,30,1,1
202400013280,3,1,0,3,90,1,2
202400013281,4,1,0,1,50,2,1
202400013282,3,1,0,1,80,1,1
202400013283,4,1,0,1,50,2,1
202400013284,4,1,0,3,50,2,2
202400013285,3,1,0,3,90,2,4
202400013286,4,1,0,1,-1,1,1
202400013287,3,1,0,3,80,3,1
202400013288,3,1,0,1,50,1,3
202400013289,3,1,0,1,50,1,1
202400013290,3,2,0,3,80,4,1
202400013291,4,1,0,1,50,2,1
202400013292,2,2,0,1,-1,1,1
202400013293,3,1,0,1,50,1,1
202400013294,3,1,0,1,80,1,2
202400013295,4,1,0,1,15,1,1
202400013296,1,1,0,1,90,2,3
202400013297,3,1,0,4,50,1,1
202400013298,2,1,0,1,50,1,1
202400013299,4,1,0,1,50,1,1
202400013300,5,1,0,3,80,1,2
202400013301,3,1,0,1,50,1,1
202400013302,4,1,5,1,30,1,1
202400013303,4,1,0,1,50,1,1
202400013304,4,1,0,1,30,2,3
202400013305,3,1,0,1,50,2,1
202400013306,3,1,0,1,50,1,1
202400013307,4,1,0,1,50,1,1
202400013308,4,1,0,1,30,1,1
202400013309,4,1,0,1,50,1,1
202400013310,4,1,0,5,30,1,1
202400013311,3,1,0,1,50,1,1
202400013312,3,1,0,1,80,1,1
202400013313,4,1,0,1,50,2,3
202400013314,4,1,0,1,50,1,1
202400013315,3,1,0,1,90,1,1
202400013316,4,1,0,3,30,1,1
202400013317,4,2,0,3,50,2,1
202400013318,3,2,0,3,-1,2,2
202400013319,5,1,0,1,50,1,1
202400013320,3,1,0,1,90,1,1
202400013321,3,1,0,1,90,2,3
202400013322,4,1,-1,1,-1,-1,-1
202400013323,2,1,0,1,50,1,1
202400013324,1,1,3,1,130,1,3
202400013325,4,2,0,1,80,1,1
202400013326,7,1,0,3,70,2,2
202400013327,3,1,0,1,-1,1,2
202400013328,1,1,0,2,90,1,1
202400013329,3,1,0,1,50,1,3
202400013330,3,2,0,1,80,2,4
202400013331,1,1,0,1,110,1,1
202400013332,4,6,0,8,-1,2,4
202400013333,3,1,2,1,80,1,1
202400013334,9,1,0,6,-1,1,1
202400013335,1,1,2,1,70,2,1
202400013336,3,2,2,1,90,1,1
202400013337,3,1,0,3,90,4,1
202400013338,1,1,0,1,90,1,1
202400013339,4,1,0,1,80,1,1
202400013340,3,1,2,1,50,1,1
202400013341,3,1,0,1,80,1,1
202400013342,1,2,0,1,90,1,1
202400013343,3,1,0,1,80,2,1
202400013344,3,1,0,1,-1,1,2
202400013345,1,1,0,1,110,1,1
202400013346,3,1,0,1,50,1,2
202400013347,7,1,0,1,80,2,3
202400013348,7,1,0,1,80,2,2
202400013349,1,2,0,1,70,1,1
202400013350,7,1,0,1,70,1,3
202400013351,3,1,0,1,50,1,1
202400013352,1,1,3,1,110,2,1
202400013353,4,1,0,1,50,1,1
202400013354,2,1,0,3,50,1,3
202400013355,4,1,0,1,50,1,1
202400013356,1,1,0,1,110,1,1
202400013357,3,1,0,1,90,2,2
202400013358,1,1,0,1,70,1,1
202400013359,4,1,0,1,30,2,1
202400013360,3,1,0,8,80,2,3
202400013361,1,1,0,1,90,2,3
202400013362,4,1,0,1,30,1,1
202400013363,3,1,0,1,50,1,1
202400013364,2,1,0,1,50,1,1
202400013365,4,1,0,1,50,2,1
202400013366,3,1,0,1,50,1,1
202400013367,3,2,0,3,70,1,1
202400013368,4,2,0,1,50,1,1
202400013369,7,1,5,1,50,1,1
202400013370,2,1,0,1,80,1,1
202400013371,2,1,0,1,50,1,1
202400013372,3,1,0,1,50,1,1
202400013373,3,1,5,1,50,1,1
202400013374,4,1,0,1,50,1,1
202400013375,3,1,0,1,80,1,1
202400013376,4,2,0,1,50,1,1
202400013377,2,1,0,1,40,1,1
202400013378,4,1,0,1,30,1,1
202400013379,2,1,0,1,50,1,1
202400013380,4,1,0,1,50,1,1
202400013381,2,1,0,1,90,1,1
202400013382,2,1,0,1,70,1,1
202400013383,3,2,0,1,80,1,1
202400013384,3,1,0,1,90,1,1
202400013385,3,1,5,4,50,1,1
202400013386,4,1,0,1,50,1,1
202400013387,2,1,0,1,80,2,1
202400013388,3,2,0,4,50,1,2
202400013389,2,1,0,1,50,1,1
202400013390,3,2,1,1,50,1,1
202400013391,3,1,0,1,80,1,1
202400013392,4,1,0,1,50,1,1
202400013393,3,1,0,1,80,1,1
202400013394,4,1,0,1,50,1,1
202400013395,4,1,5,1,50,1,1
202400013396,1,1,0,1,130,1,1
202400013397,4,1,5,1,50,1,1
202400013398,3,1,0,3,70,1,1
202400013399,1,1,0,1,90,1,3
202400013400,4,1,1,1,50,1,1
202400013401,3,1,0,1,70,1,3
202400013402,4,1,0,1,50,2,1
202400013403,3,2,0,8,90,1,4
202400013404,3,1,0,4,50,1,3
202400013405,4,1,0,1,30,1,1
202400013406,4,1,0,1,50,1,1
202400013407,3,1,0,1,50,1,1
202400013408,4,1,4,1,50,1,1
202400013409,3,1,0,1,50,1,1
202400013410,4,1,0,5,30,1,1
202400013411,3,1,5,1,-1,1,2
202400013412,4,1,0,1,50,1,1
202400013413,3,1,0,1,70,1,1
202400013414,1,1,3,1,90,1,1
202400013415,3,1,0,3,80,1,1
202400013416,4,1,0,5,50,1,1
202400013417,3,1,0,3,80,1,2
202400013418,4,1,0,1,50,1,1
202400013419,7,1,9,1,50,1,1
202400013420,4,1,0,1,50,1,1
202400013421,1,1,1,1,70,2,1
202400013422,3,1,0,1,80,1,1
202400013423,1,1,0,1,90,2,2
202400013424,3,1,9,1,50,4,1
202400013425,1,1,0,1,110,1,1
202400013426,1,1,0,1,90,1,1
202400013427,4,1,0,1,50,1,3
202400013428,1,1,0,1,70,1,1
202400013429,3,1,0,1,50,1,1
202400013430,1,1,0,1,110,1,1
202400013431,7,1,0,1,50,1,1
202400013432,2,1,0,1,110,2,1
202400013433,1,1,0,2,110,1,1
202400013434,3,1,0,1,50,1,1
202400013435,1,1,0,1,110,1,1
202400013436,4,1,0,1,50,1,1
202400013437,1,1,0,1,90,1,1
202400013438,4,1,0,1,30,1,1
202400013439,2,1,0,1,90,1,1
202400013440,4,1,0,1,50,1,1
202400013441,4,1,0,1,30,3,1
202400013442,4,1,0,1,30,1,1
202400013443,3,1,0,1,90,1,1
202400013444,4,7,0,1,80,4,1
202400013445,3,1,0,1,50,1,2
202400013446,4,1,0,1,30,1,1
202400013447,4,1,0,3,50,1,1
202400013448,4,1,0,1,50,1,1
202400013449,4,1,0,1,30,1,1
202400013450,4,1,0,1,50,3,3
202400013451,4,1,0,1,50,1,1
202400013452,4,1,0,1,50,1,1
202400013453,2,1,0,1,50,1,1
202400013454,4,1,0,1,50,1,1
202400013455,4,1,0,5,50,1,3
202400013456,4,1,0,1,50,1,1
202400013457,4,1,5,8,30,1,1
202400013458,4,1,0,1,50,1,1
202400013459,4,1,0,1,50,4,1
202400013460,4,1,9,1,30,1,1
202400013461,4,1,0,1,30,1,1
202400013462,7,1,0,1,90,1,1
202400013463,2,2,0,1,70,2,1
202400013464,4,1,2,1,-1,1,1
202400013465,2,1,0,1,70,1,1
202400013466,2,1,5,1,50,3,1
202400013467,7,1,0,1,30,1,1
202400013468,2,2,0,1,50,1,1
202400013469,4,1,5,1,50,1,1
202400013470,3,1,0,1,50,1,1
202400013471,4,1,0,1,50,1,1
202400013472,4,1,2,1,50,1,1
202400013473,4,1,0,1,50,1,1
202400013474,7,1,0,1,30,2,1
202400013475,3,1,0,1,50,1,1
202400013476,1,1,0,1,90,1,1
202400013477,4,1,5,1,50,1,2
202400013478,4,1,0,1,30,2,1
202400013479,4,1,0,1,50,4,1
202400013480,4,1,0,1,50,1,1
202400013481,4,1,0,1,50,1,3
202400013482,3,1,0,1,30,1,1
202400013483,3,1,0,1,50,3,1
202400013484,3,1,0,1,50,1,1
202400013485,4,1,0,1,50,1,3
202400013486,4,1,0,1,50,1,1
202400013487,4,2,0,1,50,1,2
202400013488,2,1,0,1,70,1,1
202400013489,7,1,0,1,50,1,1
202400013490,4,1,0,1,50,1,1
202400013491,4,1,0,1,50,1,1
202400013492,4,1,9,1,50,2,1
202400013493,4,1,0,1,70,1,1
202400013494,4,1,0,1,50,1,3
202400013495,4,1,0,1,30,1,1
202400013496,4,1,0,1,30,1,1
202400013497,4,1,-1,1,30,2,1
202400013498,4,1,0,1,50,1,1
202400013499,4,2,0,1,30,1,1
202400013500,4,1,5,1,30,1,1
202400013501,3,2,0,1,70,1,1
202400013502,4,1,0,1,-1,1,1
202400013503,4,1,0,1,50,2,1
202400013504,7,1,0,1,70,1,4
202400013505,4,1,0,1,50,1,1
202400013506,4,1,9,8,30,2,1
202400013507,4,1,0,1,50,1,1
202400013508,3,1,5,3,50,1,2
202400013509,4,1,0,1,30,1,1
202400013510,4,2,0,1,30,1,1
202400013511,3,1,0,1,60,1,1
202400013512,4,2,0,5,50,1,1
202400013513,4,1,0,1,-1,1,1
202400013514,3,1,0,1,30,1,1
202400013515,4,1,0,5,50,1,1
202400013516,4,1,0,1,50,1,1
202400013517,4,1,0,1,50,1,1
202400013518,4,1,0,1,50,1,1
202400013519,4,1,0,1,50,1,1
202400013520,4,1,0,1,50,1,1
202400013521,4,1,0,1,50,1,3
202400013522,4,1,0,1,50,2,3
202400013523,2,2,0,1,90,1,1
202400013524,4,1,0,1,50,1,1
202400013525,4,1,2,1,30,1,1
202400013526,1,1,0,1,90,1,1
202400013527,1,2,0,1,90,2,1
202400013528,3,1,0,1,50,1,1
202400013529,4,1,0,1,30,2,1
202400013530,1,1,2,1,90,1,1
202400013531,4,1,-1,5,50,1,1
202400013532,1,1,0,1,90,1,1
202400013533,4,1,0,1,70,1,1
202400013534,2,2,0,1,90,4,1
202400013535,1,2,1,1,70,1,1
202400013536,3,1,0,1,50,1,1
202400013537,1,2,0,1,90,1,1
202400013538,1,1,0,1,110,1,1
202400013539,1,1,0,8,50,1,2
202400013540,4,1,0,1,50,1,1
202400013541,1,2,0,1,90,1,1
202400013542,4,1,0,1,50,1,1
202400013543,4,1,0,1,50,1,1
202400013544,2,1,0,1,50,1,1
202400013545,3,1,0,1,50,1,2
202400013546,2,1,0,1,90,1,1
202400013547,4,2,0,1,30,1,1
202400013548,4,1,0,1,50,2,1
202400013549,3,1,0,1,70,1,1
202400013550,3,1,5,1,30,1,3
202400013551,3,1,0,1,50,1,1
202400013552,2,1,0,3,90,1,1
202400013553,2,1,0,1,90,1,2
202400013554,4,1,0,1,30,1,1
202400013555,4,1,0,1,30,1,1
202400013556,4,1,0,1,30,1,1
202400013557,4,1,0,1,30,1,1
202400013558,3,1,0,1,30,2,4
202400013559,4,2,0,1,50,4,1
202400013560,2,1,0,1,30,1,2
202400013561,6,1,0,1,30,1,1
202400013562,4,2,0,1,30,2,1
202400013563,4,1,0,1,50,1,1
202400013564,4,1,0,1,50,1,4
202400013565,4,1,0,1,50,2,1
202400013566,4,1,0,1,50,1,1
202400013567,4,1,0,1,50,1,1
202400013568,3,1,0,1,50,1,1
202400013569,4,1,9,1,50,1,1
202400013570,4,1,0,1,50,1,1
202400013571,4,1,0,8,50,1,1
202400013572,3,7,0,1,90,2,1
202400013573,4,1,0,1,30,1,1
202400013574,4,2,2,1,50,1,1
202400013575,7,1,0,1,50,1,1
202400013576,4,2,2,3,50,1,2
202400013577,4,2,0,1,50,1,1
202400013578,4,2,0,1,50,1,1
202400013579,4,2,0,1,50,1,1
202400013580,4,1,0,1,30,1,1
202400013581,4,1,9,3,30,1,1
202400013582,4,2,0,1,50,2,2
202400013583,4,9,0,1,50,1,1
202400013584,3,2,0,1,50,1,1
202400013585,3,1,0,1,50,1,1
202400013586,4,1,0,1,50,1,1
202400013587,4,1,0,1,30,1,1
202400013588,4,1,-1,1,50,1,1
202400013589,4,1,0,1,50,1,1
202400013590,4,1,0,1,50,1,1
202400013591,4,2,0,1,30,1,1
202400013592,4,2,0,1,50,1,1
202400013593,3,5,0,1,50,1,1
202400013594,3,2,9,1,50,1,2
202400013595,4,1,0,1,50,1,1
202400013596,4,1,0,1,50,1,1
202400013597,6,2,0,1,30,1,1
202400013598,4,2,0,1,50,1,1
202400013599,4,2,0,1,30,1,1
202400013600,4,1,0,1,70,1,1
202400013601,4,2,0,1,50,1,1
202400013602,4,1,0,1,50,1,1
202400013603,4,7,5,1,50,1,2
202400013604,2,1,0,1,90,1,1
202400013605,7,2,0,1,80,1,1
202400013606,4,1,0,1,50,1,1
202400013607,4,2,0,5,30,1,1
202400013608,4,1,0,1,50,1,1
202400013609,4,1,5,1,50,1,1
202400013610,4,1,5,1,50,1,2
202400013611,3,1,0,1,110,1,1
202400013612,3,1,0,5,50,1,1
202400013613,4,1,0,1,50,1,1
202400013614,4,1,0,5,30,1,1
202400013615,4,1,0,1,30,1,1
202400013616,4,1,8,1,50,1,1
202400013617,4,1,0,1,50,1,1
202400013618,4,1,5,1,50,1,1
202400013619,4,2,0,1,50,3,1
202400013620,7,1,0,1,50,1,1
202400013621,4,1,0,1,50,1,1
202400013622,3,1,0,1,50,1,1
202400013623,3,1,0,1,70,1,4
202400013624,4,1,0,1,50,1,1
202400013625,3,1,0,1,50,1,1
202400013626,3,1,0,1,80,1,1
202400013627,4,5,0,1,50,2,1
202400013628,4,1,0,1,50,1,1
202400013629,4,1,6,1,30,1,3
202400013630,3,1,5,1,50,1,1
202400013631,4,1,0,1,50,1,1
202400013632,4,1,0,1,50,1,1
202400013633,4,1,0,1,50,1,1
202400013634,4,1,0,5,20,1,3
202400013635,4,2,0,1,30,1,1
202400013636,4,1,9,6,30,1,1
202400013637,4,1,0,1,30,1,1
202400013638,3,7,0,1,80,1,2
202400013639,4,1,0,4,30,1,1
202400013640,5,1,5,1,30,1,1
202400013641,3,2,0,1,50,1,1
202400013642,4,1,6,1,50,1,1
202400013643,4,1,0,1,50,1,1
202400013644,4,1,0,1,50,1,3
202400013645,4,1,0,1,50,2,1
202400013646,4,1,0,6,50,1,1
202400013647,4,1,0,1,30,1,3
202400013648,4,1,9,1,50,1,1
202400013649,4,2,0,1,50,2,3
202400013650,4,1,0,1,50,2,1
202400013651,4,1,0,1,50,1,1
202400013652,4,1,0,1,50,1,1
202400013653,4,2,0,1,50,1,1
202400013654,7,1,0,1,80,1,1
202400013655,4,2,0,1,50,1,1
202400013656,4,1,0,1,50,4,2
202400013657,4,2,0,1,50,1,1
202400013658,4,1,0,1,50,1,1
202400013659,4,2,0,1,50,1,1
202400013660,4,2,0,1,50,1,1
202400013661,3,1,0,1,50,2,2
202400013662,4,2,0,1,50,1,1
202400013663,7,1,0,1,50,1,1
202400013664,3,1,0,1,50,2,1
202400013665,4,1,5,5,50,1,3
202400013666,3,1,0,1,50,1,1
202400013667,4,1,0,1,50,2,1
202400013668,4,1,0,1,50,1,1
202400013669,4,1,0,1,50,1,1
202400013670,4,1,0,1,70,1,1
202400013671,4,1,0,1,70,1,1
202400013672,4,2,0,1,50,1,1
202400013673,4,1,0,1,30,1,1
202400013674,4,1,0,1,50,1,1
202400013675,4,1,0,1,30,1,1
202400013676,4,2,0,1,-1,1,1
202400013677,4,1,0,2,30,1,1
202400013678,4,1,5,1,30,1,1
202400013679,4,2,0,1,-1,1,1
202400013680,4,2,0,1,30,1,1
202400013681,4,2,0,1,30,1,1
202400013682,4,1,0,1,30,2,1
202400013683,4,2,0,1,30,1,1
202400013684,4,1,0,1,30,2,1
202400013685,4,1,-1,5,30,1,1
202400013686,4,1,0,1,30,1,1
202400013687,4,1,0,1,-1,1,1
202400013688,2,1,0,1,50,1,1
202400013689,4,1,0,1,30,1,1
202400013690,4,1,0,1,50,2,1
202400013691,4,2,0,1,30,1,3
202400013692,4,1,0,1,30,1,1
202400013693,4,2,0,1,30,1,1
202400013694,4,2,0,1,50,1,1
202400013695,4,2,0,1,30,1,1
202400013696,3,1,0,1,50,1,1
202400013697,4,1,0,5,50,1,1
202400013698,4,1,9,1,50,1,1
202400013699,3,1,0,1,50,1,1
202400013700,4,1,9,3,-1,1,1
202400013701,3,7,0,4,30,1,1
202400013702,3,7,0,1,30,2,1
202400013703,3,1,0,1,50,1,1
202400013704,3,2,0,1,50,1,1
202400013705,3,1,0,1,80,1,1
202400013706,3,7,0,1,30,1,1
202400013707,3,1,0,1,70,1,1
202400013708,3,1,0,1,50,1,1
202400013709,3,2,9,1,-1,1,1
202400013710,3,1,0,1,80,2,1
202400013711,4,5,0,1,50,1,1
202400013712,3,1,0,3,80,1,3
202400013713,3,7,0,1,50,2,1
202400013714,4,1,0,1,50,3,1
202400013715,4,1,0,8,50,1,1
202400013716,4,5,0,3,50,1,1
